cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2020-2602,2020-01-15T17:15:20.363,Modified,6.1,MEDIUM,3.1
CVE-2020-2603,2020-01-15T17:15:20.427,Modified,6.1,MEDIUM,3.1
CVE-2020-2604,2020-01-15T17:15:20.487,Modified,8.1,HIGH,3.1
CVE-2020-2605,2020-01-15T17:15:20.550,Modified,7.1,HIGH,3.1
CVE-2020-2606,2020-01-15T17:15:20.630,Modified,6.1,MEDIUM,3.1
CVE-2020-2607,2020-01-15T17:15:20.693,Modified,6.1,MEDIUM,3.1
CVE-2020-2608,2020-01-15T17:15:20.753,Modified,6.0,MEDIUM,3.1
CVE-2020-2609,2020-01-15T17:15:20.817,Modified,6.3,MEDIUM,3.1
CVE-2020-2610,2020-01-15T17:15:20.897,Modified,6.0,MEDIUM,3.1
CVE-2020-2611,2020-01-15T17:15:20.957,Modified,6.0,MEDIUM,3.1
CVE-2020-2612,2020-01-15T17:15:21.003,Modified,6.0,MEDIUM,3.1
CVE-2020-2613,2020-01-15T17:15:21.083,Modified,6.0,MEDIUM,3.1
CVE-2020-2614,2020-01-15T17:15:21.147,Modified,6.0,MEDIUM,3.1
CVE-2020-2615,2020-01-15T17:15:21.223,Modified,6.0,MEDIUM,3.1
CVE-2020-2616,2020-01-15T17:15:21.287,Modified,6.0,MEDIUM,3.1
CVE-2020-2617,2020-01-15T17:15:21.347,Modified,6.0,MEDIUM,3.1
CVE-2020-2618,2020-01-15T17:15:21.427,Modified,6.0,MEDIUM,3.1
CVE-2020-2619,2020-01-15T17:15:21.487,Modified,6.0,MEDIUM,3.1
CVE-2020-2620,2020-01-15T17:15:21.550,Modified,6.0,MEDIUM,3.1
CVE-2020-2621,2020-01-15T17:15:21.630,Modified,6.0,MEDIUM,3.1
CVE-2020-2622,2020-01-15T17:15:21.693,Modified,6.0,MEDIUM,3.1
CVE-2020-2623,2020-01-15T17:15:21.770,Modified,6.0,MEDIUM,3.1
CVE-2020-2624,2020-01-15T17:15:21.833,Modified,6.0,MEDIUM,3.1
CVE-2020-2625,2020-01-15T17:15:21.897,Modified,6.0,MEDIUM,3.1
CVE-2020-2626,2020-01-15T17:15:21.973,Modified,6.0,MEDIUM,3.1
CVE-2020-2627,2020-01-15T17:15:22.037,Modified,6.5,MEDIUM,3.1
CVE-2020-2628,2020-01-15T17:15:22.097,Modified,6.0,MEDIUM,3.1
CVE-2020-2629,2020-01-15T17:15:22.177,Modified,6.0,MEDIUM,3.1
CVE-2020-2630,2020-01-15T17:15:22.237,Modified,6.0,MEDIUM,3.1
CVE-2020-2631,2020-01-15T17:15:22.300,Modified,6.0,MEDIUM,3.1
CVE-2020-2632,2020-01-15T17:15:22.380,Modified,6.0,MEDIUM,3.1
CVE-2020-2633,2020-01-15T17:15:22.457,Modified,6.0,MEDIUM,3.1
CVE-2020-2634,2020-01-15T17:15:22.537,Modified,6.0,MEDIUM,3.1
CVE-2020-2635,2020-01-15T17:15:22.597,Modified,6.0,MEDIUM,3.1
CVE-2020-2636,2020-01-15T17:15:22.677,Modified,6.0,MEDIUM,3.1
CVE-2020-2637,2020-01-15T17:15:22.740,Modified,6.0,MEDIUM,3.1
CVE-2020-2638,2020-01-15T17:15:22.817,Modified,6.0,MEDIUM,3.1
CVE-2020-2639,2020-01-15T17:15:22.880,Modified,6.0,MEDIUM,3.1
CVE-2020-2640,2020-01-15T17:15:22.943,Modified,6.0,MEDIUM,3.1
CVE-2020-2641,2020-01-15T17:15:23.020,Modified,6.0,MEDIUM,3.1
CVE-2020-2642,2020-01-15T17:15:23.083,Modified,6.0,MEDIUM,3.1
CVE-2020-2643,2020-01-15T17:15:23.160,Modified,6.0,MEDIUM,3.1
CVE-2020-2644,2020-01-15T17:15:23.223,Modified,6.0,MEDIUM,3.1
